"","I","DISPATCH","CONSTRAINT","X3","SETTLEMENTDATE","RUNNO","CONSTRAINTID","DISPATCHINTERVAL","INTERVENTION","RHS","MARGINALVALUE","VIOLATIONDEGREE","LASTCHANGED","CONFIDENTIAL_TO","GENCONID_EFFECTIVEDATE","GENCONID_VERSIONNO","LHS"
"6646","D","DISPATCH","CONSTRAINT",3,"2019/05/10 16:15:00",1,"T>T_LIPM_110_2A",20190510147,0,-365.50376,-221.14574,0,"2019/05/10 16:10:04","","2019/04/24 00:00:00",2,-365.50376
"6647","D","DISPATCH","CONSTRAINT",3,"2019/05/10 16:20:00",1,"S>V_NIL_SETX_SETX1",20190510148,0,59.10581,-222.24165,0,"2019/05/10 16:15:04","","2019/05/08 00:00:00",2,59.10581
"6648","D","DISPATCH","CONSTRAINT",3,"2019/05/10 16:20:00",1,"T>T_LIPM_110_2A",20190510148,0,-389.30749,-230.79892,0,"2019/05/10 16:15:04","","2019/04/24 00:00:00",2,-389.30748
"6649","D","DISPATCH","CONSTRAINT",3,"2019/05/10 16:25:00",1,"S>V_NIL_SETX_SETX1",20190510149,0,72.62395,-232.05161,0,"2019/05/10 16:20:04","","2019/05/08 00:00:00",2,72.62395
"6650","D","DISPATCH","CONSTRAINT",3,"2019/05/10 16:25:00",1,"T>T_LIPM_110_2A",20190510149,0,-388.63521,-240.79425,0,"2019/05/10 16:20:04","","2019/04/24 00:00:00",2,-388.63522
"6651","D","DISPATCH","CONSTRAINT",3,"2019/05/10 16:30:00",1,"S>V_NIL_SETX_SETX1",20190510150,0,68.13456,-231.09628,0,"2019/05/10 16:25:05","","2019/05/08 00:00:00",2,68.13456
"6652","D","DISPATCH","CONSTRAINT",3,"2019/05/10 16:30:00",1,"T>T_LIPM_110_2A",20190510150,0,-391.12007,-61.54834,0,"2019/05/10 16:25:05","","2019/04/24 00:00:00",2,-391.12007
"6653","D","DISPATCH","CONSTRAINT",3,"2019/05/10 16:35:00",1,"S>V_NIL_SETX_SETX1",20190510151,0,64.12117,-233.01935,0,"2019/05/10 16:30:04","","2019/05/08 00:00:00",2,64.12116
"6654","D","DISPATCH","CONSTRAINT",3,"2019/05/10 16:35:00",1,"T>T_LIPM_110_2A",20190510151,0,-393.53619,-14.8745,0,"2019/05/10 16:30:04","","2019/04/24 00:00:00",2,-393.53619
"6655","D","DISPATCH","CONSTRAINT",3,"2019/05/10 16:40:00",1,"S>V_NIL_SETX_SETX1",20190510152,0,73.65538,-232.7438,0,"2019/05/10 16:35:04","","2019/05/08 00:00:00",2,73.65538
"6656","D","DISPATCH","CONSTRAINT",3,"2019/05/10 16:40:00",1,"T>T_LIPM_110_2A",20190510152,0,-398.21803,-16.39591,0,"2019/05/10 16:35:04","","2019/04/24 00:00:00",2,-398.21803
"6657","D","DISPATCH","CONSTRAINT",3,"2019/05/10 16:45:00",1,"S>V_NIL_SETX_SETX1",20190510153,0,74.07352,-236.9347,0,"2019/05/10 16:40:04","","2019/05/08 00:00:00",2,74.07352
"6658","D","DISPATCH","CONSTRAINT",3,"2019/05/10 16:45:00",1,"T>T_LIPM_110_2A",20190510153,0,-409.64843,-14.47557,0,"2019/05/10 16:40:04","","2019/04/24 00:00:00",2,-409.64844
"6659","D","DISPATCH","CONSTRAINT",3,"2019/05/10 16:50:00",1,"S>V_NIL_SETX_SETX1",20190510154,0,81.92689,-239.36921,0,"2019/05/10 16:45:04","","2019/05/08 00:00:00",2,81.92689
"6660","D","DISPATCH","CONSTRAINT",3,"2019/05/10 16:50:00",1,"T>T_LIPM_110_2A",20190510154,0,-423.02077,-10.45,0,"2019/05/10 16:45:04","","2019/04/24 00:00:00",2,-423.02078
"6661","D","DISPATCH","CONSTRAINT",3,"2019/05/10 16:55:00",1,"S>V_NIL_SETX_SETX1",20190510155,0,88.58063,-104.12006,0,"2019/05/10 16:50:04","","2019/05/08 00:00:00",2,88.58063
"6662","D","DISPATCH","CONSTRAINT",3,"2019/05/10 16:55:00",1,"T_LIPM_SLOAD_1_N-2",20190510155,0,498.95673,-0.1792,0,"2019/05/10 16:50:04","","2019/05/02 00:00:00",1,498.95673
"6663","D","DISPATCH","CONSTRAINT",3,"2019/05/10 17:00:00",1,"S>V_NIL_SETX_SETX1",20190510156,0,95.1128,-1223.29402,0,"2019/05/10 16:55:04","","2019/05/08 00:00:00",2,95.11281
"6664","D","DISPATCH","CONSTRAINT",3,"2019/05/10 17:00:00",1,"T>T_LIPM_110_2A",20190510156,0,-425.53131,-6.62678,0,"2019/05/10 16:55:04","","2019/04/24 00:00:00",2,-425.53131
"6665","D","DISPATCH","CONSTRAINT",3,"2019/05/10 17:05:00",1,"S>V_NIL_SETX_SETX1",20190510157,0,107.69475,-1218.9643,0,"2019/05/10 17:00:05","","2019/05/08 00:00:00",2,107.69475
"6666","D","DISPATCH","CONSTRAINT",3,"2019/05/10 17:10:00",1,"S>V_NIL_SETX_SETX1",20190510158,0,101.85189,-1221.19566,0,"2019/05/10 17:05:04","","2019/05/08 00:00:00",2,101.85188
"6667","D","DISPATCH","CONSTRAINT",3,"2019/05/10 17:15:00",1,"S>V_NIL_SETX_SETX1",20190510159,0,100.5947,-244.32516,0,"2019/05/10 17:10:04","","2019/05/08 00:00:00",2,100.5947
"6668","D","DISPATCH","CONSTRAINT",3,"2019/05/10 17:20:00",1,"S>V_NIL_SETX_SETX1",20190510160,0,107.26409,-252.82009,0,"2019/05/10 17:15:04","","2019/05/08 00:00:00",2,107.26409
"6669","D","DISPATCH","CONSTRAINT",3,"2019/05/10 17:25:00",1,"S>V_NIL_SETX_SETX1",20190510161,0,113.27349,-258.13784,0,"2019/05/10 17:20:04","","2019/05/08 00:00:00",2,113.27349
"6670","D","DISPATCH","CONSTRAINT",3,"2019/05/10 17:25:00",1,"T_LIPM_SLOAD_1_N-2",20190510161,0,474.26957,-1.55,0,"2019/05/10 17:20:04","","2019/05/10 00:00:00",1,474.26957
"6671","D","DISPATCH","CONSTRAINT",3,"2019/05/10 17:30:00",1,"S>V_NIL_SETX_SETX1",20190510162,0,111.74258,-289.83028,0,"2019/05/10 17:25:04","","2019/05/08 00:00:00",2,111.74258
"6672","D","DISPATCH","CONSTRAINT",3,"2019/05/10 17:30:00",1,"T_LIPM_SLOAD_1_N-2",20190510162,0,501.68875,-30.52985,0,"2019/05/10 17:25:04","","2019/05/10 00:00:00",1,501.68876
"6673","D","DISPATCH","CONSTRAINT",3,"2019/05/10 17:35:00",1,"S>V_NIL_SETX_SETX1",20190510163,0,119.29712,-249.29263,0,"2019/05/10 17:30:04","","2019/05/08 00:00:00",2,119.29712
"6674","D","DISPATCH","CONSTRAINT",3,"2019/05/10 17:35:00",1,"T>T_LIPM_110_2A",20190510163,0,-440.50784,-10.06505,0,"2019/05/10 17:30:04","","2019/04/24 00:00:00",2,-440.50784
"6675","D","DISPATCH","CONSTRAINT",3,"2019/05/10 17:40:00",1,"S>V_NIL_SETX_SETX1",20190510164,0,124.1525,-271.20483,0,"2019/05/10 17:35:04","","2019/05/08 00:00:00",2,124.1525
"6676","D","DISPATCH","CONSTRAINT",3,"2019/05/10 17:40:00",1,"T_LIPM_SLOAD_1_N-2",20190510164,0,469.95016,-10.82092,0,"2019/05/10 17:35:04","","2019/05/10 00:00:00",1,469.95017
"6677","D","DISPATCH","CONSTRAINT",3,"2019/05/10 17:45:00",1,"S>V_NIL_SETX_SETX1",20190510165,0,127.77156,-271.80556,0,"2019/05/10 17:40:04","","2019/05/08 00:00:00",2,127.77156
"6678","D","DISPATCH","CONSTRAINT",3,"2019/05/10 17:45:00",1,"T_LIPM_SLOAD_1_N-2",20190510165,0,500.16948,-10.83531,0,"2019/05/10 17:40:04","","2019/05/10 00:00:00",1,500.16948
"6679","D","DISPATCH","CONSTRAINT",3,"2019/05/10 17:50:00",1,"S>V_NIL_SETX_SETX1",20190510166,0,135.95435,-262.20081,0,"2019/05/10 17:45:04","","2019/05/08 00:00:00",2,135.95435
"6680","D","DISPATCH","CONSTRAINT",3,"2019/05/10 17:55:00",1,"S>V_NIL_SETX_SETX1",20190510167,0,134.83295,-274.2564,0,"2019/05/10 17:50:04","","2019/05/08 00:00:00",2,134.83295
"6681","D","DISPATCH","CONSTRAINT",3,"2019/05/10 17:55:00",1,"T_LIPM_SLOAD_1_N-2",20190510167,0,527.21386,-10.83,0,"2019/05/10 17:50:04","","2019/05/10 00:00:00",1,527.21387
"6682","D","DISPATCH","CONSTRAINT",3,"2019/05/10 18:00:00",1,"S>V_NIL_SETX_SETX1",20190510168,0,142.21802,-276.86601,0,"2019/05/10 17:55:05","","2019/05/08 00:00:00",2,142.21802
"6683","D","DISPATCH","CONSTRAINT",3,"2019/05/10 18:00:00",1,"T_LIPM2_SLOAD_1_N-2",20190510168,0,591.71845,-1.58,0,"2019/05/10 17:55:05","","2019/05/10 00:00:00",1,591.71845
"6684","D","DISPATCH","CONSTRAINT",3,"2019/05/10 18:05:00",1,"S>V_NIL_SETX_SETX1",20190510169,0,144.2964,-113.43781,0,"2019/05/10 18:00:04","","2019/05/08 00:00:00",2,144.2964
"6685","D","DISPATCH","CONSTRAINT",3,"2019/05/10 18:10:00",1,"S>V_NIL_SETX_SETX1",20190510170,0,145.35346,-113.86835,0,"2019/05/10 18:05:04","","2019/05/08 00:00:00",2,145.35346
"6686","D","DISPATCH","CONSTRAINT",3,"2019/05/10 18:15:00",1,"S>V_NIL_SETX_SETX1",20190510171,0,147.59563,-111.02355,0,"2019/05/10 18:10:04","","2019/05/08 00:00:00",2,147.59563
"6687","D","DISPATCH","CONSTRAINT",3,"2019/05/10 18:15:00",1,"T>T_LIPM_110_2A",20190510171,0,-413.90559,-3.04949,0,"2019/05/10 18:10:04","","2019/04/24 00:00:00",2,-413.90559
"6688","D","DISPATCH","CONSTRAINT",3,"2019/05/10 18:20:00",1,"S>V_NIL_SETX_SETX1",20190510172,0,150.8656,-110.2546,0,"2019/05/10 18:15:04","","2019/05/08 00:00:00",2,150.8656
"6689","D","DISPATCH","CONSTRAINT",3,"2019/05/10 18:25:00",1,"S>V_NIL_SETX_SETX1",20190510173,0,153.4371,-111.94945,0,"2019/05/10 18:20:04","","2019/05/08 00:00:00",2,153.4371
"6690","D","DISPATCH","CONSTRAINT",3,"2019/05/10 18:25:00",1,"T>T_LIPM_110_2A",20190510173,0,-402.25905,-2.72309,0,"2019/05/10 18:20:04","","2019/04/24 00:00:00",2,-402.25905
"6691","D","DISPATCH","CONSTRAINT",3,"2019/05/10 18:30:00",1,"S>V_NIL_SETX_SETX1",20190510174,0,148.53793,-111.20379,0,"2019/05/10 18:25:04","","2019/05/08 00:00:00",2,148.53793
"6692","D","DISPATCH","CONSTRAINT",3,"2019/05/10 18:30:00",1,"T>T_LIPM_110_2A",20190510174,0,-402.25915,-3.69264,0,"2019/05/10 18:25:04","","2019/04/24 00:00:00",2,-402.25915
"6693","D","DISPATCH","CONSTRAINT",3,"2019/05/10 18:35:00",1,"S>V_NIL_SETX_SETX1",20190510175,0,151.53207,-110.34415,0,"2019/05/10 18:30:04","","2019/05/08 00:00:00",2,151.53207
"6694","D","DISPATCH","CONSTRAINT",3,"2019/05/10 18:35:00",1,"T>T_LIPM_110_2A",20190510175,0,-401.86586,-4.52145,0,"2019/05/10 18:30:04","","2019/04/24 00:00:00",2,-401.86586
"6695","D","DISPATCH","CONSTRAINT",3,"2019/05/10 18:40:00",1,"S>V_NIL_SETX_SETX1",20190510176,0,147.1325,-111.11248,0,"2019/05/10 18:35:04","","2019/05/08 00:00:00",2,147.1325
"6696","D","DISPATCH","CONSTRAINT",3,"2019/05/10 18:45:00",1,"S>V_NIL_SETX_SETX1",20190510177,0,151.94239,-111.03353,0,"2019/05/10 18:40:05","","2019/05/08 00:00:00",2,151.94239
"6697","D","DISPATCH","CONSTRAINT",3,"2019/05/10 18:50:00",1,"S>V_NIL_SETX_SETX1",20190510178,0,140.76178,-110.35005,0,"2019/05/10 18:45:04","","2019/05/08 00:00:00",2,140.76178
"6698","D","DISPATCH","CONSTRAINT",3,"2019/05/10 18:55:00",1,"S>V_NIL_SETX_SETX1",20190510179,0,142.1326,-109.72932,0,"2019/05/10 18:50:05","","2019/05/08 00:00:00",2,142.1326
"6699","D","DISPATCH","CONSTRAINT",3,"2019/05/10 19:00:00",1,"I_CTRL_ISSUE_TE",20190510180,0,-25.2,3.1024,0,"2019/05/10 18:55:04","","2018/02/22 00:00:00",1,-25.2
"6700","D","DISPATCH","CONSTRAINT",3,"2019/05/10 19:00:00",1,"S>V_NIL_SETX_SETX1",20190510180,0,141.3208,-106.13527,0,"2019/05/10 18:55:04","","2019/05/08 00:00:00",2,141.3208
"6701","D","DISPATCH","CONSTRAINT",3,"2019/05/10 19:05:00",1,"I_CTRL_ISSUE_TE",20190510181,0,-24.9,2.64109,0,"2019/05/10 19:00:04","","2018/02/22 00:00:00",1,-24.9
"6702","D","DISPATCH","CONSTRAINT",3,"2019/05/10 19:05:00",1,"S>V_NIL_SETX_SETX1",20190510181,0,143.72146,-107.26498,0,"2019/05/10 19:00:04","","2019/05/08 00:00:00",2,143.72146
"6703","D","DISPATCH","CONSTRAINT",3,"2019/05/10 19:10:00",1,"I_CTRL_ISSUE_TE",20190510182,0,-24.3,3.2952,0,"2019/05/10 19:05:04","","2018/02/22 00:00:00",1,-24.3
"6704","D","DISPATCH","CONSTRAINT",3,"2019/05/10 19:10:00",1,"S>V_NIL_SETX_SETX1",20190510182,0,145.62369,-105.53038,0,"2019/05/10 19:05:04","","2019/05/08 00:00:00",2,145.62369
"6705","D","DISPATCH","CONSTRAINT",3,"2019/05/10 19:10:00",1,"T>T_LIPM_110_2A",20190510182,0,-402.56174,-7.40322,0,"2019/05/10 19:05:04","","2019/04/24 00:00:00",2,-402.56174
"6706","D","DISPATCH","CONSTRAINT",3,"2019/05/10 19:15:00",1,"I_CTRL_ISSUE_TE",20190510183,0,-23.9,2.59618,0,"2019/05/10 19:10:04","","2018/02/22 00:00:00",1,-23.9
"6707","D","DISPATCH","CONSTRAINT",3,"2019/05/10 19:15:00",1,"S>V_NIL_SETX_SETX1",20190510183,0,146.84766,-104.08987,0,"2019/05/10 19:10:04","","2019/05/08 00:00:00",2,146.84766
"6708","D","DISPATCH","CONSTRAINT",3,"2019/05/10 19:15:00",1,"T>T_LIPM_110_2A",20190510183,0,-402.75732,-8.52,0,"2019/05/10 19:10:04","","2019/04/24 00:00:00",2,-402.75732
"6709","D","DISPATCH","CONSTRAINT",3,"2019/05/10 19:20:00",1,"I_CTRL_ISSUE_TE",20190510184,0,-22.6,3.14539,0,"2019/05/10 19:15:04","","2018/02/22 00:00:00",1,-22.6
"6710","D","DISPATCH","CONSTRAINT",3,"2019/05/10 19:20:00",1,"S>V_NIL_SETX_SETX1",20190510184,0,147.62389,-104.08987,0,"2019/05/10 19:15:04","","2019/05/08 00:00:00",2,147.62389
"6711","D","DISPATCH","CONSTRAINT",3,"2019/05/10 19:25:00",1,"I_CTRL_ISSUE_TE",20190510185,0,-22.9,3.24191,0,"2019/05/10 19:20:05","","2018/02/22 00:00:00",1,-22.9
"6712","D","DISPATCH","CONSTRAINT",3,"2019/05/10 19:25:00",1,"S>V_NIL_SETX_SETX1",20190510185,0,145.3299,-104.0901,0,"2019/05/10 19:20:05","","2019/05/08 00:00:00",2,145.3299
"6713","D","DISPATCH","CONSTRAINT",3,"2019/05/10 19:30:00",1,"I_CTRL_ISSUE_TE",20190510186,0,-22.5,3.82694,0,"2019/05/10 19:25:04","","2018/02/22 00:00:00",1,-22.5
"6714","D","DISPATCH","CONSTRAINT",3,"2019/05/10 19:30:00",1,"S>V_NIL_SETX_SETX1",20190510186,0,145.31608,-104.08987,0,"2019/05/10 19:25:04","","2019/05/08 00:00:00",2,145.31608
"6715","D","DISPATCH","CONSTRAINT",3,"2019/05/10 19:35:00",1,"I_CTRL_ISSUE_TE",20190510187,0,-21.7,3.74285,0,"2019/05/10 19:30:04","","2018/02/22 00:00:00",1,-21.7
"6716","D","DISPATCH","CONSTRAINT",3,"2019/05/10 19:35:00",1,"S>V_NIL_SETX_SETX1",20190510187,0,149.58784,-104.22365,0,"2019/05/10 19:30:04","","2019/05/08 00:00:00",2,149.58784
"6717","D","DISPATCH","CONSTRAINT",3,"2019/05/10 19:40:00",1,"I_CTRL_ISSUE_TE",20190510188,0,-21.9,4.018,0,"2019/05/10 19:35:03","","2018/02/22 00:00:00",1,-21.9
"6718","D","DISPATCH","CONSTRAINT",3,"2019/05/10 19:40:00",1,"S>V_NIL_SETX_SETX1",20190510188,0,147.63055,-104.44503,0,"2019/05/10 19:35:03","","2019/05/08 00:00:00",2,147.63055
"6719","D","DISPATCH","CONSTRAINT",3,"2019/05/10 19:45:00",1,"I_CTRL_ISSUE_TE",20190510189,0,-21.1,4.66167,0,"2019/05/10 19:40:04","","2018/02/22 00:00:00",1,-21.1
"6720","D","DISPATCH","CONSTRAINT",3,"2019/05/10 19:45:00",1,"S>V_NIL_SETX_SETX1",20190510189,0,137.19581,-104.09032,0,"2019/05/10 19:40:04","","2019/05/08 00:00:00",2,137.19581
"6721","D","DISPATCH","CONSTRAINT",3,"2019/05/10 19:50:00",1,"I_CTRL_ISSUE_TE",20190510190,0,-21.1,3.41165,0,"2019/05/10 19:45:04","","2018/02/22 00:00:00",1,-21.1
"6722","D","DISPATCH","CONSTRAINT",3,"2019/05/10 19:50:00",1,"S>V_NIL_SETX_SETX1",20190510190,0,139.92572,-104.0901,0,"2019/05/10 19:45:04","","2019/05/08 00:00:00",2,139.92572
"6723","D","DISPATCH","CONSTRAINT",3,"2019/05/10 19:55:00",1,"I_CTRL_ISSUE_TE",20190510191,0,-20.8,4.01329,0,"2019/05/10 19:50:04","","2018/02/22 00:00:00",1,-20.8
"6724","D","DISPATCH","CONSTRAINT",3,"2019/05/10 19:55:00",1,"S>V_NIL_SETX_SETX1",20190510191,0,141.47147,-104.08981,0,"2019/05/10 19:50:04","","2019/05/08 00:00:00",2,141.47146
"6725","D","DISPATCH","CONSTRAINT",3,"2019/05/10 20:00:00",1,"I_CTRL_ISSUE_TE",20190510192,0,-20.8,5.80116,0,"2019/05/10 19:55:05","","2018/02/22 00:00:00",1,-20.8
"6726","D","DISPATCH","CONSTRAINT",3,"2019/05/10 20:00:00",1,"S>V_NIL_SETX_SETX1",20190510192,0,143.64879,-104.08981,0,"2019/05/10 19:55:05","","2019/05/08 00:00:00",2,143.64879
"6727","D","DISPATCH","CONSTRAINT",3,"2019/05/10 20:05:00",1,"I_CTRL_ISSUE_TE",20190510193,0,-20.5,2.83015,0,"2019/05/10 20:00:04","","2018/02/22 00:00:00",1,-20.5
"6728","D","DISPATCH","CONSTRAINT",3,"2019/05/10 20:05:00",1,"S>V_NIL_SETX_SETX1",20190510193,0,146.77871,-104.08977,0,"2019/05/10 20:00:04","","2019/05/08 00:00:00",2,146.77871
"6729","D","DISPATCH","CONSTRAINT",3,"2019/05/10 20:10:00",1,"I_CTRL_ISSUE_TE",20190510194,0,-20.2,2.23871,0,"2019/05/10 20:05:04","","2018/02/22 00:00:00",1,-20.2
"6730","D","DISPATCH","CONSTRAINT",3,"2019/05/10 20:10:00",1,"S>V_NIL_SETX_SETX1",20190510194,0,143.32727,-104.09023,0,"2019/05/10 20:05:04","","2019/05/08 00:00:00",2,143.32727
"6731","D","DISPATCH","CONSTRAINT",3,"2019/05/10 20:10:00",1,"T>T_LIPM_110_2A",20190510194,0,-409.84415,-14.5332,0,"2019/05/10 20:05:04","","2019/04/24 00:00:00",2,-409.84416
"6732","D","DISPATCH","CONSTRAINT",3,"2019/05/10 20:15:00",1,"I_CTRL_ISSUE_TE",20190510195,0,-19.9,2.88202,0,"2019/05/10 20:10:04","","2018/02/22 00:00:00",1,-19.9
"6733","D","DISPATCH","CONSTRAINT",3,"2019/05/10 20:20:00",1,"I_CTRL_ISSUE_TE",20190510196,0,-18.2,4.0941,0,"2019/05/10 20:15:04","","2018/02/22 00:00:00",1,-18.2
"6734","D","DISPATCH","CONSTRAINT",3,"2019/05/10 20:25:00",1,"I_CTRL_ISSUE_TE",20190510197,0,-18.1,4.09259,0,"2019/05/10 20:20:04","","2018/02/22 00:00:00",1,-18.1
"6735","D","DISPATCH","CONSTRAINT",3,"2019/05/10 20:30:00",1,"I_CTRL_ISSUE_TE",20190510198,0,-17.3,4.12239,0,"2019/05/10 20:25:04","","2018/02/22 00:00:00",1,-17.3
"6736","D","DISPATCH","CONSTRAINT",3,"2019/05/10 20:35:00",1,"I_CTRL_ISSUE_TE",20190510199,0,-17.3,4.06111,0,"2019/05/10 20:30:04","","2018/02/22 00:00:00",1,-17.3
"6737","D","DISPATCH","CONSTRAINT",3,"2019/05/10 20:40:00",1,"I_CTRL_ISSUE_TE",20190510200,0,-16.2,6.09627,0,"2019/05/10 20:35:04","","2018/02/22 00:00:00",1,-16.2
"6738","D","DISPATCH","CONSTRAINT",3,"2019/05/10 20:40:00",1,"S>V_NIL_SETX_SETX1",20190510200,0,147.40196,-104.09,0,"2019/05/10 20:35:04","","2019/05/08 00:00:00",2,147.40196
"6739","D","DISPATCH","CONSTRAINT",3,"2019/05/10 20:45:00",1,"I_CTRL_ISSUE_TE",20190510201,0,-15.9,4.99414,0,"2019/05/10 20:40:04","","2018/02/22 00:00:00",1,-15.9
"6740","D","DISPATCH","CONSTRAINT",3,"2019/05/10 20:45:00",1,"S>V_NIL_SETX_SETX1",20190510201,0,142.47359,-104.09023,0,"2019/05/10 20:40:04","","2019/05/08 00:00:00",2,142.47359
"6741","D","DISPATCH","CONSTRAINT",3,"2019/05/10 20:50:00",1,"I_CTRL_ISSUE_TE",20190510202,0,-15.1,5.64385,0,"2019/05/10 20:45:04","","2018/02/22 00:00:00",1,-15.1
"6742","D","DISPATCH","CONSTRAINT",3,"2019/05/10 20:50:00",1,"S>V_NIL_SETX_SETX1",20190510202,0,138.47502,-104.09,0,"2019/05/10 20:45:04","","2019/05/08 00:00:00",2,138.47502
"6743","D","DISPATCH","CONSTRAINT",3,"2019/05/10 20:55:00",1,"I_CTRL_ISSUE_TE",20190510203,0,-14.6,6.76327,0,"2019/05/10 20:50:04","","2018/02/22 00:00:00",1,-14.6
"6744","D","DISPATCH","CONSTRAINT",3,"2019/05/10 20:55:00",1,"S>V_NIL_SETX_SETX1",20190510203,0,143.10345,-103.37853,0,"2019/05/10 20:50:04","","2019/05/08 00:00:00",2,143.10345
"6745","D","DISPATCH","CONSTRAINT",3,"2019/05/10 21:00:00",1,"I_CTRL_ISSUE_TE",20190510204,0,-14.3,6.12578,0,"2019/05/10 20:55:04","","2018/02/22 00:00:00",1,-14.3
"6746","D","DISPATCH","CONSTRAINT",3,"2019/05/10 21:00:00",1,"T>T_LIPM_110_2A",20190510204,0,-391.34452,-0.7165,0,"2019/05/10 20:55:04","","2019/04/24 00:00:00",2,-391.34452
"6747","D","DISPATCH","CONSTRAINT",3,"2019/05/10 21:05:00",1,"I_CTRL_ISSUE_TE",20190510205,0,-18.2,4.26577,0,"2019/05/10 21:00:04","","2018/02/22 00:00:00",1,-18.2
"6748","D","DISPATCH","CONSTRAINT",3,"2019/05/10 21:10:00",1,"I_CTRL_ISSUE_TE",20190510206,0,-17.4,4.93679,0,"2019/05/10 21:05:04","","2018/02/22 00:00:00",1,-17.4
"6749","D","DISPATCH","CONSTRAINT",3,"2019/05/10 21:15:00",1,"I_CTRL_ISSUE_TE",20190510207,0,-17.1,4.19839,0,"2019/05/10 21:10:04","","2018/02/22 00:00:00",1,-17.1
"6750","D","DISPATCH","CONSTRAINT",3,"2019/05/10 21:20:00",1,"I_CTRL_ISSUE_TE",20190510208,0,-15,6.20804,0,"2019/05/10 21:15:04","","2018/02/22 00:00:00",1,-15
"6751","D","DISPATCH","CONSTRAINT",3,"2019/05/10 21:20:00",1,"S>V_NIL_SETX_SETX1",20190510208,0,142.59864,-104.09,0,"2019/05/10 21:15:04","","2019/05/08 00:00:00",2,142.59864
"6752","D","DISPATCH","CONSTRAINT",3,"2019/05/10 21:25:00",1,"I_CTRL_ISSUE_TE",20190510209,0,-14.9,6.78443,0,"2019/05/10 21:20:04","","2018/02/22 00:00:00",1,-14.9
"6753","D","DISPATCH","CONSTRAINT",3,"2019/05/10 21:25:00",1,"S>V_NIL_SETX_SETX1",20190510209,0,138.69927,-104.09,0,"2019/05/10 21:20:04","","2019/05/08 00:00:00",2,138.69927
"6754","D","DISPATCH","CONSTRAINT",3,"2019/05/10 21:30:00",1,"I_CTRL_ISSUE_TE",20190510210,0,-13.9,7.77501,0,"2019/05/10 21:25:04","","2018/02/22 00:00:00",1,-13.9
"6755","D","DISPATCH","CONSTRAINT",3,"2019/05/10 21:30:00",1,"S>V_NIL_SETX_SETX1",20190510210,0,139.95597,-103.65397,0,"2019/05/10 21:25:04","","2019/05/08 00:00:00",2,139.95597
"6756","D","DISPATCH","CONSTRAINT",3,"2019/05/10 21:35:00",1,"I_CTRL_ISSUE_TE",20190510211,0,-12.8,6.77941,0,"2019/05/10 21:30:04","","2018/02/22 00:00:00",1,-12.8
"6757","D","DISPATCH","CONSTRAINT",3,"2019/05/10 21:35:00",1,"S>V_NIL_SETX_SETX1",20190510211,0,140.35484,-104.09023,0,"2019/05/10 21:30:04","","2019/05/08 00:00:00",2,140.35484
"6758","D","DISPATCH","CONSTRAINT",3,"2019/05/10 21:35:00",1,"T>T_LIPM_110_2A",20190510211,0,-372.54343,-0.8845,0,"2019/05/10 21:30:04","","2019/04/24 00:00:00",2,-372.54343
"6759","D","DISPATCH","CONSTRAINT",3,"2019/05/10 21:40:00",1,"I_CTRL_ISSUE_TE",20190510212,0,-12.4,7.34264,0,"2019/05/10 21:35:04","","2018/02/22 00:00:00",1,-12.4
"6760","D","DISPATCH","CONSTRAINT",3,"2019/05/10 21:40:00",1,"S>V_NIL_SETX_SETX1",20190510212,0,131.75951,-104.09023,0,"2019/05/10 21:35:04","","2019/05/08 00:00:00",2,131.75951
"6761","D","DISPATCH","CONSTRAINT",3,"2019/05/10 21:40:00",1,"T>T_LIPM_110_2A",20190510212,0,-368.83682,-0.45869,0,"2019/05/10 21:35:04","","2019/04/24 00:00:00",2,-368.83682
"6762","D","DISPATCH","CONSTRAINT",3,"2019/05/10 21:45:00",1,"I_CTRL_ISSUE_TE",20190510213,0,-10.9,8.53689,0,"2019/05/10 21:40:05","","2018/02/22 00:00:00",1,-10.9
"6763","D","DISPATCH","CONSTRAINT",3,"2019/05/10 21:45:00",1,"S>V_NIL_SETX_SETX1",20190510213,0,128.22943,-104.09,0,"2019/05/10 21:40:05","","2019/05/08 00:00:00",2,128.22943
"6764","D","DISPATCH","CONSTRAINT",3,"2019/05/10 21:50:00",1,"N^^V_NIL_1",20190510214,0,58.6502,-5.38015,0,"2019/05/10 21:45:04","","2018/12/19 00:00:00",1,58.65021
"6765","D","DISPATCH","CONSTRAINT",3,"2019/05/10 21:50:00",1,"S>V_NIL_SETX_SETX1",20190510214,0,115.29199,-104.12023,0,"2019/05/10 21:45:04","","2019/05/08 00:00:00",2,115.29199
"6766","D","DISPATCH","CONSTRAINT",3,"2019/05/10 21:55:00",1,"N^^V_NIL_1",20190510215,0,60.2418,-7.81509,0,"2019/05/10 21:50:04","","2018/12/19 00:00:00",1,60.2418
"6767","D","DISPATCH","CONSTRAINT",3,"2019/05/10 21:55:00",1,"S>V_NIL_SETX_SETX1",20190510215,0,109.34109,-104.09,0,"2019/05/10 21:50:04","","2019/05/08 00:00:00",2,109.34109
"6768","D","DISPATCH","CONSTRAINT",3,"2019/05/10 22:00:00",1,"N^^V_NIL_1",20190510216,0,67.30282,-6.20917,0,"2019/05/10 21:55:04","","2018/12/19 00:00:00",1,67.30282
